10	99.99987500000003
11	99.99986250000003
12	99.99985000000004
13	99.99983750000004
14	99.99982500000004
15	99.99981250000005
16	99.99980000000005
17	99.99978750000005
18	99.99977500000006
19	99.99976250000006
20	99.99975000000006
21	99.99973750000007
22	99.99972500000007
23	99.99971250000007
24	99.99970000000008
25	99.99968750000008
26	99.99967500000008
27	99.99966250000008
28	99.99965000000009
29	99.99963750000009
30	99.9996250000001
31	99.9996125000001
32	99.9996000000001
33	99.9995875000001
34	99.9995750000001
35	99.99956250000011
36	99.99955000000011
37	99.99953750000012
38	99.99952500000012
39	99.99951250000012
40	99.99950000000013
41	99.99948750000013
42	99.99947500000013
43	99.99946250000013
44	99.99945000000014
45	99.99943750000014
46	99.99942500000014
47	99.99941250000015
48	99.99940000000015
49	99.99938750000015
50	99.99937500000016
51	99.99936250000016
52	99.99935000000016
53	99.99933750000017
54	99.99932500000017
55	99.99931250000017
56	99.99930000000018
57	99.99928750000018
58	99.99927500000018
59	99.99926250000019
60	99.99925000000019
61	99.99923750000019
62	99.9992250000002
63	99.9992125000002
64	99.9992000000002
65	99.9991875000002
66	99.9991750000002
67	99.99916250000021
68	99.99915000000021
69	99.99913750000022
70	99.99912500000022
71	99.99911250000022
72	99.99910000000023
73	99.99908750000023
74	99.99907500000023
75	99.99906250000024
76	99.99905000000024
77	99.99903750000024
78	99.99902500000024
79	99.99901250000025
80	99.99900000000025
81	99.99898750000025
82	99.99897500000026
83	99.99896250000026
84	99.99895000000026
85	99.99893750000027
86	99.99892500000027
87	99.99891250000027
88	99.99890000000028
89	99.99888750000028
90	99.99887500000028
91	99.99886250000029
92	99.99885000000029
93	99.99883750000029
94	99.9988250000003
95	99.9988125000003
96	99.9988000000003
97	99.9987875000003
98	99.99877500000031
99	99.99876250000031
100	99.99875000000031
101	99.99873750000032
102	99.99872500000032
103	99.99871250000032
104	99.99870000000033
105	99.99868750000033
106	99.99867500000033
107	99.99866250000034
108	99.99865000000034
109	99.99863750000034
110	99.99862500000035
111	99.99861250000035
112	99.99860000000035
113	99.99858750000035
114	99.99857500000036
115	99.99856250000036
116	99.99855000000036
117	99.99853750000037
118	99.99852500000037
119	99.99851250000037
120	99.99850000000038
121	99.99848750000038
122	99.99847500000038
123	99.99846250000039
124	99.99845000000039
125	99.99843750000039
126	99.9984250000004
127	99.9984125000004
128	99.9984000000004
129	99.9983875000004
130	99.99837500000041
131	99.99836250000041
132	99.99835000000041
133	99.99833750000042
134	99.99832500000042
135	99.99831250000042
136	99.99830000000043
137	99.99828750000043
138	99.99827500000043
139	99.99826250000044
140	99.99825000000044
141	99.99823750000044
142	99.99822500000045
143	99.99821250000045
144	99.99820000000045
145	99.99818750000045
146	99.99817500000046
147	99.99816250000046
148	99.99815000000046
149	99.99813750000047
150	99.99812500000047
151	99.99811250000047
152	99.99810000000048
153	99.99808750000048
154	99.99807500000048
155	99.99806250000049
156	99.99805000000049
157	99.99803750000049
158	99.9980250000005
159	99.9980125000005
160	99.9980000000005
161	99.9979875000005
162	99.99797500000051
163	99.99796250000051
164	99.99795000000051
165	99.99793750000052
166	99.99792500000052
167	99.99791250000052
168	99.99790000000053
169	99.99788750000053
170	99.99787500000053
171	99.99786250000054
172	99.99785000000054
173	99.99783750000054
174	99.99782500000055
175	99.99781250000055
176	99.99780000000055
177	99.99778750000056
178	99.99777500000056
179	99.99776250000056
180	99.99775000000056
181	99.99773750000057
182	99.99772500000057
183	99.99771250000057
184	99.99770000000058
185	99.99768750000058
186	99.99767500000058
187	99.99766250000059
188	99.99765000000059
189	99.9976375000006
190	99.9976250000006
191	99.9976125000006
192	99.9976000000006
193	99.9975875000006
194	99.99757500000061
195	99.99756250000061
196	99.99755000000062
197	99.99753750000062
198	99.99752500000062
199	99.99751250000062
200	99.99750000000063
201	99.99748750000063
202	99.99747500000063
203	99.99746250000064
204	99.99745000000064
205	99.99743750000064
206	99.99742500000065
207	99.99741250000065
208	99.99740000000065
209	99.99738750000066
210	99.99737500000066
211	99.99736250000066
212	99.99735000000067
213	99.99733750000067
214	99.99732500000067
215	99.99731250000067
216	99.99730000000068
217	99.99728750000068
218	99.99727500000068
219	99.99726250000069
220	99.99725000000069
221	99.9972375000007
222	99.9972250000007
223	99.9972125000007
224	99.9972000000007
225	99.9971875000007
226	99.99717500000071
227	99.99716250000071
228	99.99715000000072
229	99.99713750000072
230	99.99712500000072
231	99.99711250000072
232	99.99710000000073
233	99.99708750000073
234	99.99707500000073
235	99.99706250000074
236	99.99705000000074
237	99.99703750000074
238	99.99702500000075
239	99.99701250000075
240	99.99700000000075
241	99.99698750000076
242	99.99697500000076
243	99.99696250000076
244	99.99695000000077
245	99.99693750000077
246	99.99692500000077
247	99.99691250000078
248	99.99690000000078
249	99.99688750000078
250	99.99687500000078
251	99.99686250000079
252	99.99685000000079
253	99.9968375000008
254	99.9968250000008
255	99.9968125000008
256	99.9968000000008
257	99.9967875000008
258	99.99677500000081
259	99.99676250000081
260	99.99675000000082
261	99.99673750000082
262	99.99672500000082
263	99.99671250000083
264	99.99670000000083
265	99.99668750000083
266	99.99667500000083
267	99.99666250000084
268	99.99665000000084
269	99.99663750000084
270	99.99662500000085
271	99.99661250000085
272	99.99660000000085
273	99.99658750000086
274	99.99657500000086
275	99.99656250000086
276	99.99655000000087
277	99.99653750000087
278	99.99652500000087
279	99.99651250000088
280	99.99650000000088
281	99.99648750000088
282	99.99647500000088
283	99.99646250000089
284	99.99645000000089
285	99.9964375000009
286	99.9964250000009
287	99.9964125000009
288	99.9964000000009
289	99.9963875000009
290	99.99637500000091
291	99.99636250000091
292	99.99635000000092
293	99.99633750000092
294	99.99632500000092
295	99.99631250000093
296	99.99630000000093
297	99.99628750000093
298	99.99627500000094
299	99.99626250000094
300	99.99625000000094
301	99.99623750000094
302	99.99622500000095
303	99.99621250000095
304	99.99620000000095
305	99.99618750000096
306	99.99617500000096
307	99.99616250000096
308	99.99615000000097
309	99.99613750000097
310	99.99612500000097
311	99.99611250000098
312	99.99610000000098
313	99.99608750000098
314	99.99607500000099
315	99.99606250000099
316	99.99605000000099
317	99.996037500001
318	99.996025000001
319	99.996012500001
320	99.996000000001
321	99.99598750000101
322	99.99597500000101
323	99.99596250000101
324	99.99595000000102
325	99.99593750000102
326	99.99592500000102
327	99.99591250000103
328	99.99590000000103
329	99.99588750000103
330	99.99587500000104
331	99.99586250000104
332	99.99585000000104
333	99.99583750000104
334	99.99582500000105
335	99.99581250000105
336	99.99580000000105
337	99.99578750000106
338	99.99577500000106
339	99.99576250000106
340	99.99575000000107
341	99.99573750000107
342	99.99572500000107
343	99.99571250000108
344	99.99570000000108
345	99.99568750000108
346	99.99567500000109
347	99.99566250000109
348	99.99565000000109
349	99.9956375000011
350	99.9956250000011
351	99.9956125000011
352	99.9956000000011
353	99.99558750000111
354	99.99557500000111
355	99.99556250000111
356	99.99555000000112
357	99.99553750000112
358	99.99552500000112
359	99.99551250000113
360	99.99550000000113
361	99.99548750000113
362	99.99547500000114
363	99.99546250000114
364	99.99545000000114
365	99.99543750000115
366	99.99542500000115
367	99.99541250000115
368	99.99540000000115
369	99.99538750000116
370	99.99537500000116
371	99.99536250000116
372	99.99535000000117
373	99.99533750000117
374	99.99532500000117
375	99.99531250000118
